SCALERANK,NATSCALE,LABELRANK,FEATURECLA,NAME,NAMEPAR,NAMEALT,NAMEASCII,ADM0CAP,CAPIN,WORLDCITY,MEGACITY,SOV0NAME,SOV_A3,ADM0NAME,ADM0_A3,ADM1NAME,ISO_A2,NOTE,LATITUDE,LONGITUDE,POP_MAX,POP_MIN,POP_OTHER,RANK_MAX,RANK_MIN,MEGANAME,LS_NAME,MAX_POP10,MAX_POP20,MAX_POP50,MAX_POP300,MAX_POP310,MAX_NATSCA,MIN_AREAKM,MAX_AREAKM,MIN_AREAMI,MAX_AREAMI,MIN_PERKM,MAX_PERKM,MIN_PERMI,MAX_PERMI,MIN_BBXMIN,MAX_BBXMIN,MIN_BBXMAX,MAX_BBXMAX,MIN_BBYMIN,MAX_BBYMIN,MIN_BBYMAX,MAX_BBYMAX,MEAN_BBXC,MEAN_BBYC,TIMEZONE,UN_FID,POP1950,POP1955,POP1960,POP1965,POP1970,POP1975,POP1980,POP1985,POP1990,POP1995,POP2000,POP2005,POP2010,POP2015,POP2020,POP2025,POP2050,MIN_ZOOM,WIKIDATAID,WOF_ID,CAPALT,NAME_EN,NAME_DE,NAME_ES,NAME_FR,NAME_PT,NAME_RU,NAME_ZH,LABEL,NAME_AR,NAME_BN,NAME_EL,NAME_HI,NAME_HU,NAME_ID,NAME_IT,NAME_JA,NAME_KO,NAME_NL,NAME_PL,NAME_SV,NAME_TR,NAME_VI,NE_ID,NAME_FA,NAME_HE,NAME_UK,NAME_UR,NAME_ZHT,GEONAMESID,FCLASS_ISO,FCLASS_US,FCLASS_FR,FCLASS_RU,FCLASS_ES,FCLASS_CN,FCLASS_TW,FCLASS_IN,FCLASS_NP,FCLASS_PK,FCLASS_DE,FCLASS_GB,FCLASS_BR,FCLASS_IL,FCLASS_PS,FCLASS_SA,FCLASS_EG,FCLASS_MA,FCLASS_PT,FCLASS_AR,FCLASS_JP,FCLASS_KO,FCLASS_VN,FCLASS_TR,FCLASS_ID,FCLASS_PL,FCLASS_GR,FCLASS_IT,FCLASS_NL,FCLASS_SE,FCLASS_BD,FCLASS_UA,tier
7,20,5.0,Admin-1 capital,Rayong,,,Rayong,0,,0,0,Thailand,THA,Thailand,THA,Rayong,TH,,12.671848,101.281456,37035,37035,37035.0,7,7,,Rayong,37035.0,37035.0,0.0,0.0,0.0,20.0,30.0,30.0,12.0,12.0,48.0,48.0,30.0,30.0,101.241667,101.241667,101.333333,101.333333,12.658333,12.658333,12.708333,12.708333,101.288426,12.682176,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q1015123,102024905,0,Rayong,Rayong,Rayong,Rayong,Rayong,Районг,羅勇,,رايونج,রায়ং,Ράγιονγκ,रायोंग,Rayong,Rayong,Rayong,ラヨーン,라영,Rayong,Rayong,Rayong,Rayong,Rayong,1159134521,رایونگ,ראיונג,Районг,رایونگ,羅勇市,1607017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Buriram,,,Buriram,0,,0,0,Thailand,THA,Thailand,THA,Buri Ram,TH,,15.00044,103.116641,47292,47292,54815.0,7,7,,Buriram,47292.0,47292.0,0.0,0.0,0.0,20.0,26.0,26.0,10.0,10.0,36.0,36.0,23.0,23.0,103.066667,103.066667,103.141667,103.141667,14.966667,14.966667,15.033333,15.033333,103.105208,14.999219,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Q1026460,102025505,0,Buri Ram,Buri Ram,Buriram,Buriram,Buri Ram,Бурирам,武里南,,بوريرام,বুরিরাম,Μπουριράμ,बुरीराम,Buriram,Buriram,Buriram,ブリーラム,부리람,Buriram,Buriram,Buriram,Buriram,Buriram,1159134527,بوریرام,בורי ראם,Бурірам,بوریرام,武里南,1611453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Chaiyaphum,,,Chaiyaphum,0,,0,0,Thailand,THA,Thailand,THA,Chaiyaphum,TH,,15.804008,102.038619,58350,52032,52032.0,8,8,,Chaiyaphum,52032.0,52032.0,0.0,0.0,0.0,20.0,34.0,34.0,13.0,13.0,54.0,54.0,34.0,34.0,102.0,102.0,102.1,102.1,15.775,15.775,15.866667,15.866667,102.043801,15.819207,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q997062,102025491,0,Chaiyaphum,Chaiyaphum,Chaiyaphum,Chaiyaphum,Chaiyaphum,Чайяпхум,猜也蓬,,تشايافوم,চায়েয়াফুম,Τσαϊγιαφουμ,छायाफुम,Chaiyaphum,Chaiyaphum,Chaiyaphum,チャイヤプーン,차이야품,Chaiyaphum,Chaiyaphum,Chaiyaphum,Chaiyaphum,Chaiyaphum,1159134531,چایافوم,חייאפום,Чайяпхум,چائیافوم,猜也蓬,1611407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Populated place,Bua Yai,,,Bua Yai,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Ratchasima,TH,,15.584022,102.418596,18269,16832,24495.0,6,6,,Bua Yai,18269.0,0.0,0.0,0.0,0.0,10.0,7.0,7.0,3.0,3.0,13.0,13.0,8.0,8.0,102.416667,102.416667,102.441667,102.441667,15.575,15.575,15.608333,15.608333,102.429167,15.589583,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q475290,102025513,0,Bua Yai,Amphoe Bua Yai,Bua Yai,Bua Yai,Bua Yai,Буаяй,波艾县,,بوا ياي,বুয়া ইয়াই,Μπουά Γιάι,बुआ याई,Bua Yai,Bua Yai,Bua Yai,ブワヤイ郡,부아 야이,Bua Yai,Bua Yai,Bua Yai,Bua Yai,Bua Yai,1159134535,بو یای,בואה יאי,Буйя,بوا یائی ضلع,波艾縣,1611492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7,20,5.0,Admin-1 capital,Surin,,,Surin,0,,0,0,Thailand,THA,Thailand,THA,Surin,TH,,14.886829,103.49145,62536,46673,62858.0,8,7,,Surin,62536.0,0.0,0.0,0.0,0.0,10.0,37.0,37.0,14.0,14.0,60.0,60.0,37.0,37.0,103.466667,103.466667,103.541667,103.541667,14.85,14.85,14.941667,14.941667,103.500278,14.896389,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1207067,102024753,0,Surin,Surin,Surin,Surin,Surin,Сурин,素林,,سورين,সুরিন,Σουρίν,सुरिन,Surin,Surin,Surin,スリン,수린,Surin,Surin,Surin,Surin,Surin,1159134541,سورین,סורין,Сурін,سورین,素林,1606030.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Loei,,,Loei,0,,0,0,Thailand,THA,Thailand,THA,Loei,TH,,17.49189,101.731506,35273,24543,24543.0,7,7,,Loei,24543.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,6.0,6.0,27.0,27.0,17.0,17.0,101.716667,101.716667,101.75,101.75,17.433333,17.433333,17.508333,17.508333,101.729583,17.469167,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q598784,102025235,0,Loei,Loei,Loei,Loei,Loei,Лей,黎,,للي,লোয়েই,Λόεϊ,लोई,Loei,Loei,Loei,ルーイ,르이,Loei,Loei,Loei,Loei,Loei,1159134547,لوئی,לואי,Лей,لوئی,黎市,1609071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Nong Khai,,,Nong Khai,0,,0,0,Thailand,THA,Thailand,THA,Nong Khai,TH,,17.873262,102.747878,104505,63609,101030.0,9,8,,Nong Khai,104505.0,104505.0,0.0,0.0,0.0,20.0,78.0,78.0,30.0,30.0,119.0,119.0,74.0,74.0,102.645499,102.645499,102.816667,102.816667,17.8,17.8,17.933333,17.933333,102.736483,17.879052,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1026138,102025121,0,Nong Khai,Nong Khai,Nong Khai,Nong Khai,Nong Khai,Нонгкхай,廊开,,نونغ خاي,নং খাই,Νονγκ Κάι,नोंग खाई,Nong Khai,Nong Khai,Nong Khai,テーサバーンムアン・ノーンカーイ,농카이,Nong Khai,Nong Khai,Nong Khai,Nong Khai,Nong Khai,1159134551,نونگ خای,נונג קאי,Нонгкхай,نونگ کھائی,廊開市,1608232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Sakhon Nakhon,,Sakon Nakhon,Sakhon Nakhon,0,,0,0,Thailand,THA,Thailand,THA,Sakon Nakhon,TH,,17.167904,104.147896,76237,59274,59437.0,8,8,,Sakhon Nakhon,59274.0,59274.0,0.0,0.0,0.0,20.0,31.0,31.0,12.0,12.0,54.0,54.0,34.0,34.0,104.075,104.075,104.166667,104.166667,17.141667,17.141667,17.25,17.25,104.119298,17.182237,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q1012639,102024875,0,Sakon Nakhon,Sakon Nakhon,Sakon Nakhon,Sakhon Nakhon,Sakon Nakhon,Саконнакхон,色軍,,ناخون سي ثامارات,সাখোন নাখোন,Σακχόν Νακχόν,सखोन नखोन,Sakhon Nakhon,Sakhon Nakhon,Sakon Nakhon,サコン・ナコーン,사꼰나콘,Sakhon Nakhon,Sakon Nakhon,Sakhon Nakhon,Sakhon Nakhon,Sakon Nakhon,1159134555,ساکون ناخون,סכון נכון,Саконнакхон,ساکون ناکھون,色軍,1606790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Udon Thani,,,Udon Thani,0,,0,0,Thailand,THA,Thailand,THA,Udon Thani,TH,,17.404763,102.789323,247231,231153,231314.0,10,10,,Udon Thani,231153.0,0.0,0.0,0.0,0.0,10.0,60.0,60.0,23.0,23.0,56.0,56.0,35.0,35.0,102.75,102.75,102.85,102.85,17.341667,17.341667,17.458333,17.458333,102.794692,17.401884,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q816331,102024667,0,Udon Thani,Udon Thani,Udon Thani,Udon Thani,Udon Thani,Удонтхани,乌隆他尼,,ودون تاني,উডন থানি,Ούντον Τάνι,उडों ठानी,Udonthani,Udon Thani,Udon Thani,テーサバーンナコーン・ウドーンターニー,우돈타니,Udon Thani,Udon Thani,Udon Thani,Udon Thani,Udon Thani,1159134559,اودون تانی,אודון טהאני,Удонтхані,اودون تھانی,烏隆塔尼,1605239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7,20,5.0,Admin-1 capital,Nakhon Phanom,,,Nakhon Phanom,0,,0,0,Thailand,THA,Thailand,THA,Nakhon Phanom,TH,,17.39448,104.76946,55377,34595,47678.0,8,7,,Nakhon Phanom,55377.0,0.0,0.0,0.0,0.0,10.0,35.0,35.0,13.0,13.0,37.0,37.0,23.0,23.0,104.733333,104.733333,104.807557,104.807557,17.366667,17.366667,17.441667,17.441667,104.772102,17.402279,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Q777162,102025185,0,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Накхонпханом,那空拍儂,,ناخون فانوم,নাখোন ফ্যানোম,Νακχόν Φανόμ,नखोन फानोम,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,ナコーンパノム,나콘파놈,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,Nakhon Phanom,1159134591,ناخون پانوم,נאקון פאנום,Накхонпханом,ناکھون فینوم,那空拍儂,1608531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
7,20,5.0,Admin-1 capital,Narathiwat,,,Narathiwat,0,,0,0,Thailand,THA,Thailand,THA,Narathiwat,TH,,6.431841,101.821423,68112,47771,68112.0,8,7,,Narathiwat,68112.0,0.0,0.0,0.0,0.0,10.0,22.0,22.0,9.0,9.0,30.0,30.0,18.0,18.0,101.775,101.775,101.841667,101.841667,6.4,6.4,6.45,6.45,101.813462,6.422436,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,Q535747,102025155,0,Narathiwat,Narathiwat,Narathiwat,Narathiwat,Narathiwat,Наратхиват,那拉提瓦,,ناراثيوات,নারাথিওয়াত,Ναραθιγουάτ,नारथीवाट,Narathiwat,Narathiwat,Narathiwat,ナラーティワート,나라티왓,Narathiwat,Narathiwat,Narathiwat,Narathiwat,Narathiwat,1159134635,ناراتیوات,נראתיוואט,Наратхиват,ناراتھیوات,那拉提瓦,1608409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6,30,5.0,Admin-1 capital,Khon Kaen,,,Khon Kaen,0,,0,0,Thailand,THA,Thailand,THA,Khon Kaen,TH,,16.420043,102.830044,251056,147579,255977.0,10,9,,Khon Kaen,251056.0,251056.0,0.0,0.0,0.0,20.0,166.0,166.0,64.0,64.0,181.0,181.0,113.0,113.0,102.733333,102.733333,102.933333,102.933333,16.308333,16.308333,16.55,16.55,102.822236,16.43255,Asia/Bangkok,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Q876526,102025307,0,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen,Кхонкэн,孔敬,,خون كاين,খন কায়েন,Κον Καέν,खों कायेन,Khonken,Khon Kaen,Khon Kaen,コーンケン,콘깬,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen,Khon Kaen,1159146329,خون کاین,קון קאן,Кхонкен,کھون کیئن,孔敬,1609776.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
